narr86,nfarr86,nparr86,pcnv,avgsen,tottime,ptime86,qemp86,inc86,durat,black,hispan,born60,pcnvsq,pt86sq,inc86sq,arr86
0,0,0,0,0,0,0,4,109.8,0,0,0,1,0,0,12056.041,0
0,0,0,.5,0,0,0,4,43.799999,0,0,0,1,.25,0,1918.4399,0
3,1,1,.5,0,0,0,0,0,6,0,1,1,.25,0,0,1
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4,198.7,0,0,0,0,1,0,39481.688,0
0,0,0,1,0,0,0,3,61.299999,0,0,0,1,1,0,3757.6899,0
0,0,0,0,0,0,0,4,268.70001,0,0,0,0,0,0,72199.695,0
0,0,0,0,0,0,0,4,50.5,0,0,0,0,0,0,2550.25,0
0,0,0,0,0,0,0,4,52,0,0,0,1,0,0,2704,0
0,0,0,0,0,0,0,4,29.5,0,0,1,0,0,0,870.25,0
1,1,0,0,0,0,0,2,37.200001,1,0,0,0,0,0,1383.8401,1
1,1,0,.33000001,0,0,0,1,1.4,3,0,0,1,.10890001,0,1.9599999,1
0,0,0,1,0,0,0,4,47.299999,0,0,0,1,1,0,2237.29,0
0,0,0,0,0,0,0,2,8.6999998,6,0,0,1,0,0,75.689995,0
0,0,0,1,0,0,0,4,102.3,0,0,0,1,1,0,10465.291,0
0,0,0,1,0,0,0,4,152,0,0,0,0,1,0,23104,0
0,0,0,0,0,0,0,3,70.699997,0,0,0,0,0,0,4998.4897,0
0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0
0,0,0,.5,0,0,0,3,86.400002,1,1,0,0,.25,0,7464.9604,0
0,0,0,0,0,0,0,3,39.400002,25,0,0,0,0,0,1552.3601,0
0,0,0,0,0,0,0,4,146.89999,0,0,0,0,0,0,21579.607,0
0,0,0,1,0,0,0,4,52.099998,0,0,0,0,1,0,2714.4099,0
0,0,0,0,0,0,0,3,113.2,0,0,0,0,0,0,12814.239,0
1,0,0,0,0,0,0,3,13.5,1,1,0,0,0,0,182.25,1
0,0,0,0,0,0,0,4,150.7,0,0,0,0,0,0,22710.488,0
0,0,0,1,0,0,0,2,20.6,0,0,0,0,1,0,424.36002,0
1,1,1,0,0,0,0,3,29.700001,0,1,0,0,0,0,882.09003,1
0,0,0,0,0,0,0,3,59.900002,0,1,0,0,0,0,3588.0103,0
0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0
0,0,0,1,0,0,0,4,95.5,0,0,1,0,1,0,9120.25,0
1,0,0,1,0,0,0,4,127.6,0,1,0,0,1,0,16281.76,1
1,0,0,0,0,0,0,2,9.6000004,0,0,0,1,0,0,92.160004,1
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,2,42.5,13,0,0,0,1,0,1806.25,0
0,0,0,1,0,0,0,4,139.7,0,0,0,0,1,0,19516.09,0
0,0,0,.5,0,0,0,0,0,5,1,0,0,.25,0,0,0
0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,1,0
0,0,0,0,0,0,0,4,64.699997,0,0,0,0,0,0,4186.0898,0
0,0,0,0,0,0,0,4,92.5,0,0,0,0,0,0,8556.25,0
2,1,0,1,0,0,0,0,0,12,0,0,0,1,0,0,1
0,0,0,0,0,0,0,4,31,0,0,0,0,0,0,961,0
0,0,0,0,0,0,0,4,50,0,0,1,0,0,0,2500,0
1,1,0,0,0,0,0,3,59,0,0,0,0,0,0,3481,1
0,0,0,0,0,0,0,2,19.299999,0,0,0,0,0,0,372.48996,0
0,0,0,0,0,0,0,4,135.60001,0,1,0,0,0,0,18387.361,0
0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,114.7,0,1,0,1,0,0,13156.089,0
0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0
0,0,0,0,0,0,0,3,31.700001,0,0,1,1,0,0,1004.8901,0
0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0
1,1,0,0,0,0,0,4,16.799999,0,1,0,0,0,0,282.23996,1
0,0,0,0,0,0,0,4,137.8,0,0,0,1,0,0,18988.842,0
0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
0,0,0,1,0,0,0,3,25.799999,5,0,0,1,1,0,665.63995,0
1,1,0,1,0,0,0,3,76.099998,5,0,0,0,1,0,5791.21,1
0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
0,0,0,1,0,0,0,4,123.9,0,0,1,0,1,0,15351.21,0
0,0,0,0,0,0,0,4,121.1,0,0,0,0,0,0,14665.21,0
6,0,0,0,0,0,0,2,10.5,1,1,0,0,0,0,110.25,1
0,0,0,0,0,0,0,3,45.400002,0,0,1,0,0,0,2061.1602,0
0,0,0,1,0,0,0,0,0,3,0,1,1,1,0,0,0
0,0,0,1,0,0,0,3,54,0,0,0,0,1,0,2916,0
0,0,0,1,0,0,0,4,118.9,0,0,1,0,1,0,14137.21,0
0,0,0,0,0,0,0,2,83.699997,6,0,1,0,0,0,7005.6895,0
0,0,0,1,0,0,0,3,63.599998,0,0,0,0,1,0,4044.9597,0
0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0
0,0,0,0,0,0,0,4,55,0,0,0,1,0,0,3025,0
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
0,0,0,.60000002,0,0,0,0,0,13,0,0,0,.36000001,0,0,0
0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0
0,0,0,1,0,0,0,4,67.400002,0,0,1,0,1,0,4542.7603,0
1,1,0,0,0,0,0,3,34.299999,0,0,0,0,0,0,1176.49,1
0,0,0,1,0,0,0,4,145.60001,0,0,0,1,1,0,21199.361,0
0,0,0,0,0,0,0,4,21.799999,0,0,0,1,0,0,475.23996,0
1,0,0,0,0,0,0,4,170,0,0,0,0,0,0,28900,1
0,0,0,1,0,0,0,3,41.299999,0,0,1,0,1,0,1705.6899,0
0,0,0,0,0,0,0,4,94,0,1,0,1,0,0,8836,0
1,1,0,.5,0,0,0,4,98.5,0,0,0,0,.25,0,9702.25,1
0,0,0,1,0,0,0,2,25.1,0,0,0,0,1,0,630.01001,0
1,1,1,.17,0,0,0,3,33.5,1,0,0,0,.028900001,0,1122.25,1
0,0,0,0,0,0,0,4,110,0,0,0,0,0,0,12100,0
0,0,0,1,0,0,0,4,57.799999,0,0,0,0,1,0,3340.8398,0
0,0,0,1,0,0,0,3,5.9000001,0,0,0,1,1,0,34.810001,0
0,0,0,0,0,0,0,0,0,17,0,1,1,0,0,0,0
0,0,0,.5,0,0,0,4,155.39999,0,0,0,1,.25,0,24149.158,0
0,0,0,1,0,0,0,2,92.199997,4,0,0,0,1,0,8500.8398,0
0,0,0,0,0,0,0,4,67.900002,0,0,0,1,0,0,4610.4102,0
1,1,0,0,0,0,0,4,85.800003,0,0,0,1,0,0,7361.6406,1
0,0,0,.67000002,0,0,0,3,109.6,0,0,0,1,.44890001,0,12012.159,0
0,0,0,0,0,0,0,2,8.3000002,1,0,0,0,0,0,68.889999,0
0,0,0,0,0,0,0,4,96.199997,0,0,0,1,0,0,9254.4395,0
0,0,0,.60000002,0,0,0,0,0,5,1,0,1,.36000001,0,0,0
0,0,0,.5,0,0,0,1,36.400002,0,0,0,0,.25,0,1324.9601,0
0,0,0,0,0,0,0,4,146.60001,0,0,0,0,0,0,21491.563,0
3,1,0,1,0,0,0,3,17,1,0,1,0,1,0,289,1
0,0,0,0,0,0,0,1,18.9,0,1,0,1,0,0,357.20999,0
0,0,0,1,0,0,0,4,83.900002,0,0,0,0,1,0,7039.2104,0
0,0,0,0,0,0,0,4,179.39999,0,0,0,0,0,0,32184.357,0
0,0,0,0,0,0,0,4,20.700001,0,0,0,1,0,0,428.49002,0
0,0,0,1,0,0,0,4,94.699997,0,0,1,0,1,0,8968.0898,0
0,0,0,0,0,0,0,4,153.3,0,0,0,0,0,0,23500.891,0
0,0,0,.5,0,0,12,0,0,0,0,0,0,.25,144,0,0
1,1,0,1,0,0,0,2,19.1,0,0,1,0,1,0,364.81003,1
0,0,0,0,0,0,0,1,2.2,4,0,0,0,0,0,4.8400002,0
0,0,0,1,0,0,0,3,18.1,0,1,0,0,1,0,327.61002,0
0,0,0,1,0,0,0,4,92,0,0,0,0,1,0,8464,0
0,0,0,0,0,0,0,4,115.1,0,0,0,0,0,0,13248.01,0
0,0,0,1,0,0,0,4,121,0,0,1,1,1,0,14641,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,0,0,0,4,167.3,0,0,0,0,0,0,27989.291,0
0,0,0,0,0,0,0,1,4.0999999,1,0,1,1,0,0,16.809999,0
0,0,0,0,0,0,0,3,6.5,0,1,0,0,0,0,42.25,0
0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,5,0,1,0,1,0,0,0
0,0,0,0,0,0,0,4,105.2,0,0,1,0,0,0,11067.039,0
0,0,0,.5,0,0,0,0,0,7,0,0,0,.25,0,0,0
0,0,0,1,0,0,0,3,103.8,0,0,1,0,1,0,10774.44,0
0,0,0,0,0,0,0,4,54.900002,0,0,1,0,0,0,3014.0103,0
0,0,0,0,0,0,0,4,63.200001,0,0,0,0,0,0,3994.24,0
1,1,1,.33000001,0,0,0,2,10.5,1,1,0,1,.10890001,0,110.25,1
0,0,0,.33000001,0,0,0,2,6.4000001,0,0,1,0,.10890001,0,40.960003,0
0,0,0,1,0,0,0,4,53.900002,0,0,0,0,1,0,2905.2102,0
0,0,0,0,0,0,0,4,164.89999,0,0,0,0,0,0,27192.008,0
0,0,0,0,0,0,0,2,1.2,1,0,1,0,0,0,1.4400001,0
0,0,0,0,0,0,0,4,124.4,0,0,0,1,0,0,15475.36,0
0,0,0,.25,0,0,12,0,0,0,0,1,1,.0625,144,0,0
0,0,0,1,0,0,0,4,163.2,0,0,0,0,1,0,26634.238,0
0,0,0,0,0,0,0,4,36.200001,0,0,0,0,0,0,1310.4401,0
0,0,0,.33000001,0,0,0,3,64.599998,0,0,0,0,.10890001,0,4173.1597,0
1,1,1,0,0,0,0,0,0,10,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,5,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,1.9,3,1,0,1,0,0,3.6099999,0
0,0,0,0,0,0,0,4,173.7,0,0,0,0,0,0,30171.689,0
1,0,1,.5,0,0,0,4,60.599998,0,0,0,0,.25,0,3672.3599,1
0,0,0,0,0,0,0,4,150.5,0,0,1,0,0,0,22650.25,0
0,0,0,1,0,0,0,4,190.7,0,0,0,0,1,0,36366.488,0
3,1,3,.5,0,0,0,4,33,0,0,0,0,.25,0,1089,1
2,1,1,.5,0,0,0,0,0,1,0,0,1,.25,0,0,1
0,0,0,.5,0,0,0,4,103.7,0,0,0,0,.25,0,10753.689,0
0,0,0,0,0,0,0,4,74.699997,0,0,1,0,0,0,5580.0894,0
0,0,0,.5,0,0,0,0,0,3,0,0,1,.25,0,0,0
0,0,0,0,0,0,0,4,43.799999,0,0,0,0,0,0,1918.4399,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,.44,0,0,10,0,0,5,1,0,0,.1936,100,0,0
0,0,0,0,0,0,0,4,83.400002,0,0,1,1,0,0,6955.5601,0
0,0,0,0,0,0,0,4,130.60001,0,0,0,1,0,0,17056.361,0
2,0,0,0,0,0,0,3,55.799999,0,1,0,0,0,0,3113.6399,1
0,0,0,1,0,0,0,4,123.8,0,0,0,1,1,0,15326.44,0
0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,19.799999,4,1,0,0,0,0,392.03998,0
1,1,0,0,0,0,0,4,88.599998,0,0,0,0,0,0,7849.96,1
0,0,0,1,0,0,0,4,75.400002,0,0,0,1,1,0,5685.1602,0
0,0,0,0,0,0,0,2,15.2,1,0,1,1,0,0,231.03999,0
0,0,0,.5,0,0,0,0,0,4,0,1,1,.25,0,0,0
1,1,0,0,0,0,0,1,20.299999,5,0,0,0,0,0,412.08997,1
1,0,0,0,0,0,0,4,136.3,0,0,0,0,0,0,18577.691,1
0,0,0,0,0,0,0,3,15.5,25,0,0,1,0,0,240.25,0
0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
0,0,0,0,0,0,0,4,135.39999,0,0,0,1,0,0,18333.158,0
0,0,0,.5,0,0,0,3,57.599998,1,0,0,1,.25,0,3317.7598,0
0,0,0,0,0,0,0,4,204.7,0,0,1,1,0,0,41902.09,0
0,0,0,0,0,0,0,4,81.400002,0,0,0,0,0,0,6625.9604,0
0,0,0,0,0,0,0,4,70.599998,0,0,1,0,0,0,4984.3599,0
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
0,0,0,0,0,0,0,4,138.10001,0,0,0,0,0,0,19071.611,0
0,0,0,1,0,0,0,3,30.799999,6,0,0,1,1,0,948.63995,0
0,0,0,0,0,0,0,2,25.200001,2,0,0,0,0,0,635.04004,0
0,0,0,0,0,0,0,3,112.4,1,0,0,0,0,0,12633.761,0
1,1,0,0,0,0,0,3,28.200001,0,0,0,0,0,0,795.24005,1
1,0,0,0,0,0,0,3,27.4,0,0,0,1,0,0,750.75995,1
0,0,0,0,0,0,0,3,51.200001,0,0,0,0,0,0,2621.4402,0
0,0,0,0,0,0,0,4,120.4,0,0,1,0,0,0,14496.16,0
0,0,0,1,0,0,12,0,0,0,0,0,0,1,144,0,0
0,0,0,.5,0,0,0,0,0,1,1,0,0,.25,0,0,0
0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0
0,0,0,1,0,0,0,4,86.400002,0,0,0,0,1,0,7464.9604,0
0,0,0,0,0,0,0,3,25.9,0,0,0,0,0,0,670.81,0
0,0,0,0,0,0,0,1,.80000001,4,0,0,0,0,0,.64000005,0
5,4,3,.33000001,0,0,0,2,1.5,0,0,0,1,.10890001,0,2.25,1
0,0,0,0,0,0,0,2,16.9,1,1,0,0,0,0,285.60999,0
0,0,0,1,0,0,0,2,12.1,1,0,0,0,1,0,146.41,0
0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
0,0,0,0,0,0,0,3,13.2,0,1,0,0,0,0,174.23999,0
0,0,0,0,0,0,0,3,9.1000004,0,1,0,0,0,0,82.810005,0
0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0
0,0,0,1,0,0,0,4,163.8,0,1,0,1,1,0,26830.441,0
0,0,0,0,0,0,0,3,93.199997,0,0,0,0,0,0,8686.2393,0
0,0,0,1,0,0,0,3,92.699997,0,0,0,0,1,0,8593.2891,0
0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,0,0,0,4,57.900002,0,0,0,1,0,0,3352.4102,0
1,1,0,0,0,0,0,1,13.4,0,1,0,0,0,0,179.55998,1
0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
0,0,0,1,0,0,0,3,82.5,2,0,0,1,1,0,6806.25,0
0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
0,0,0,1,0,0,0,4,186.3,0,0,0,1,1,0,34707.691,0
1,0,1,0,0,0,0,3,28.4,0,1,0,1,0,0,806.56,1
0,0,0,1,0,0,0,3,188.5,0,0,0,0,1,0,35532.25,0
0,0,0,0,0,0,0,4,164.8,0,0,0,1,0,0,27159.041,0
0,0,0,1,0,0,0,4,151,0,0,1,0,1,0,22801,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,0,4,118.7,0,0,0,0,1,0,14089.689,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,.33000001,0,0,12,0,0,0,0,0,0,.10890001,144,0,0
0,0,0,1,0,0,0,3,84.099998,0,0,0,1,1,0,7072.8096,0
0,0,0,.5,0,0,0,2,3.7,2,0,0,1,.25,0,13.690001,0
0,0,0,0,0,0,0,2,4.4000001,0,0,1,0,0,0,19.360001,0
1,0,0,.5,0,0,0,3,21.5,0,0,1,0,.25,0,462.25,1
0,0,0,0,0,0,0,2,16.200001,0,0,0,0,0,0,262.44003,0
0,0,0,.5,0,0,0,4,142,0,0,1,1,.25,0,20164,0
0,0,0,1,0,0,0,2,30.9,6,0,0,0,1,0,954.81,0
0,0,0,.5,0,0,0,3,12.3,0,0,0,0,.25,0,151.29001,0
1,1,0,1,0,0,0,4,107.5,0,0,0,1,1,0,11556.25,1
0,0,0,0,0,0,0,4,181.39999,0,0,0,0,0,0,32905.957,0
1,1,0,0,0,0,0,4,164.7,0,0,1,0,0,0,27126.09,1
1,1,1,1,0,0,0,1,1.6,5,0,1,0,1,0,2.5600002,1
0,0,0,0,0,0,0,3,37.599998,6,0,1,0,0,0,1413.7599,0
0,0,0,0,0,0,0,3,90.400002,0,0,0,0,0,0,8172.1602,0
0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0
0,0,0,0,0,0,0,4,121.8,0,0,0,1,0,0,14835.241,0
0,0,0,0,0,0,0,1,1.7,2,0,0,0,0,0,2.8900001,0
0,0,0,1,0,0,0,3,14.6,0,0,0,0,1,0,213.16,0
0,0,0,0,0,0,0,1,4.8000002,4,0,0,1,0,0,23.040001,0
0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
0,0,0,1,0,0,0,4,75.900002,0,0,0,0,1,0,5760.8101,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,12,0,0,0,1,0,1,1,144,0,0
0,0,0,1,0,0,0,3,51.299999,1,0,0,0,1,0,2631.6899,0
0,0,0,1,0,0,0,4,56.299999,0,0,0,0,1,0,3169.6899,0
0,0,0,1,0,0,0,3,12.8,4,1,0,0,1,0,163.84001,0
0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,4.1999998,0,0,0,0,0,0,17.639997,0
0,0,0,1,0,0,0,3,81.400002,0,0,0,0,1,0,6625.9604,0
0,0,0,1,0,0,0,3,47.5,0,0,1,1,1,0,2256.25,0
0,0,0,1,0,0,0,4,95.699997,0,0,0,1,1,0,9158.4893,0
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
0,0,0,0,0,0,0,3,81.900002,0,0,0,1,0,0,6707.6104,0
0,0,0,0,0,0,0,4,72.599998,0,0,0,1,0,0,5270.7598,0
0,0,0,0,0,0,0,3,43.599998,0,0,0,0,0,0,1900.9598,0
0,0,0,0,0,0,0,4,83.199997,0,0,0,0,0,0,6922.2393,0
0,0,0,0,0,0,0,3,58.700001,0,0,0,1,0,0,3445.6902,0
0,0,0,0,0,0,0,4,91.800003,0,0,0,1,0,0,8427.2402,0
0,0,0,.5,0,0,0,1,1,0,0,0,1,.25,0,1,0
0,0,0,1,0,0,0,4,73.699997,0,0,1,0,1,0,5431.6895,0
0,0,0,0,0,0,0,1,2.5999999,2,0,0,0,0,0,6.7599993,0
0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0
3,2,0,0,0,0,0,2,16.4,0,0,0,0,0,0,268.95999,1
0,0,0,0,0,0,0,4,38.5,0,1,0,0,0,0,1482.25,0
0,0,0,1,0,0,0,4,64.900002,0,0,0,0,1,0,4212.0103,0
1,1,0,1,0,0,0,4,26.1,0,0,0,0,1,0,681.21002,1
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0
0,0,0,1,0,0,0,4,171.60001,0,0,1,1,1,0,29446.563,0
0,0,0,0,0,0,0,3,21.700001,0,0,0,0,0,0,470.89005,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,5.5999999,0,1,0,0,0,0,31.359999,0
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,4,48.900002,0,0,0,0,0,0,2391.2102,0
0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
0,0,0,0,0,0,0,4,65.800003,0,0,0,1,0,0,4329.6406,0
0,0,0,1,0,0,0,3,31.9,0,0,0,0,1,0,1017.61,0
0,0,0,0,0,0,0,4,122.3,0,0,1,0,0,0,14957.291,0
0,0,0,0,0,0,0,3,9.1999998,1,0,0,0,0,0,84.639999,0
0,0,0,0,0,0,0,2,50.099998,1,1,0,1,0,0,2510.0098,0
0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,4900,0
0,0,0,.5,0,0,0,1,7.0999999,1,0,0,0,.25,0,50.41,0
0,0,0,1,0,0,0,4,99.900002,0,1,0,0,1,0,9980.0107,0
2,1,0,.5,0,0,0,0,0,3,0,0,0,.25,0,0,1
0,0,0,1,0,0,0,2,12.8,0,0,0,0,1,0,163.84001,0
1,0,1,.67000002,0,0,0,2,11.1,0,0,0,1,.44890001,0,123.21001,1
1,1,0,0,0,0,0,1,11.7,8,0,0,0,0,0,136.89,1
0,0,0,0,0,0,0,4,333.79999,0,0,0,0,0,0,111422.43,0
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0
0,0,0,0,0,0,0,4,41.700001,0,0,0,0,0,0,1738.89,0
0,0,0,0,0,0,0,2,87.699997,8,0,0,1,0,0,7691.2896,0
1,0,1,1,0,0,0,4,38.700001,0,0,0,1,1,0,1497.6901,1
0,0,0,1,0,0,0,4,40.799999,0,0,0,1,1,0,1664.6399,0
0,0,0,1,0,0,0,1,1.7,0,0,1,0,1,0,2.8900001,0
0,0,0,0,0,0,0,4,94.699997,0,0,1,0,0,0,8968.0898,0
0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,16,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,4,82.900002,0,0,1,0,0,0,6872.4102,0
0,0,0,0,0,0,0,3,68.5,0,0,0,0,0,0,4692.25,0
0,0,0,0,0,0,0,4,52.700001,0,0,0,0,0,0,2777.29,0
0,0,0,0,0,0,0,1,8.1999998,25,0,0,0,0,0,67.239998,0
0,0,0,0,0,0,0,3,54,0,0,0,0,0,0,2916,0
0,0,0,0,0,0,0,3,27.6,0,0,1,0,0,0,761.76001,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,201.3,0,0,0,1,0,0,40521.691,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,0,.5,0,0,0,2,11.8,0,1,0,1,.25,0,139.24001,1
0,0,0,0,0,0,0,1,5.3000002,0,0,0,1,0,0,28.090002,0
0,0,0,0,0,0,0,4,42.299999,0,0,0,0,0,0,1789.2899,0
0,0,0,0,0,0,0,3,17.799999,0,0,0,0,0,0,316.83997,0
0,0,0,0,0,0,0,3,91.199997,1,0,1,0,0,0,8317.4395,0
0,0,0,0,0,0,0,4,162,0,0,0,0,0,0,26244,0
0,0,0,1,0,0,0,3,102.3,1,0,1,0,1,0,10465.291,0
0,0,0,1,0,0,0,1,7.5,2,0,0,1,1,0,56.25,0
0,0,0,0,0,0,0,4,112.5,0,0,0,0,0,0,12656.25,0
0,0,0,0,0,0,0,1,4.6999998,0,1,0,0,0,0,22.089998,0
0,0,0,0,0,0,0,3,31.200001,4,0,0,0,0,0,973.44006,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,1,0,0,0,4,32,0,1,0,0,1,0,1024,0
0,0,0,0,0,0,0,4,74.5,0,0,1,0,0,0,5550.25,0
0,0,0,.5,0,0,12,0,0,0,0,1,0,.25,144,0,0
0,0,0,1,0,0,0,0,0,8,1,0,1,1,0,0,0
0,0,0,1,0,0,0,3,11.2,1,0,0,1,1,0,125.43999,0
4,3,0,.5,0,0,0,0,0,1,1,0,0,.25,0,0,1
0,0,0,0,0,0,0,3,55.400002,0,0,0,0,0,0,3069.1602,0
0,0,0,0,0,0,0,4,99.699997,0,0,0,0,0,0,9940.0898,0
1,1,0,0,0,0,0,3,2.9000001,0,1,0,0,0,0,8.4100008,1
0,0,0,0,0,0,0,4,116,0,0,0,0,0,0,13456,0
0,0,0,1,0,0,0,4,105.4,0,1,0,0,1,0,11109.16,0
0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0
0,0,0,0,0,0,0,4,99.900002,0,0,1,1,0,0,9980.0107,0
0,0,0,1,0,0,0,4,74.699997,0,0,0,0,1,0,5580.0894,0
1,0,0,0,0,0,0,3,41,0,1,0,0,0,0,1681,1
1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,1,0,0,0,0,1,4,2,1,0,0,0,0,16,1
0,0,0,0,0,0,0,4,149.7,0,0,0,1,0,0,22410.09,0
0,0,0,1,0,0,0,0,0,11,0,0,0,1,0,0,0
0,0,0,1,0,0,0,3,30.799999,0,0,0,0,1,0,948.63995,0
1,0,0,1,0,0,0,1,.2,6,0,0,1,1,0,.040000003,1
1,0,0,0,0,0,0,2,62.400002,0,0,0,0,0,0,3893.7603,1
1,0,1,0,0,0,0,4,37.299999,0,0,0,1,0,0,1391.2899,1
0,0,0,0,0,0,0,3,19.799999,9,0,1,0,0,0,392.03998,0
1,0,0,0,0,0,0,2,3,0,1,0,0,0,0,9,1
0,0,0,1,0,0,0,4,75.099998,0,0,1,0,1,0,5640.0098,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,0,0,0,4,76.599998,0,0,0,1,0,0,5867.5596,0
0,0,0,0,0,0,0,4,21.799999,0,0,0,0,0,0,475.23996,0
0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0
0,0,0,0,0,0,0,4,124.8,0,0,0,0,0,0,15575.041,0
1,1,1,0,0,0,0,1,9.1999998,1,0,0,1,0,0,84.639999,1
0,0,0,0,0,0,0,2,18.5,0,0,1,0,0,0,342.25,0
0,0,0,0,0,0,0,4,54.200001,0,0,1,0,0,0,2937.6401,0
0,0,0,0,0,0,0,1,9.1000004,5,1,0,0,0,0,82.810005,0
0,0,0,.5,0,0,0,2,11.7,25,0,0,0,.25,0,136.89,0
0,0,0,1,0,0,0,3,20.5,1,0,1,0,1,0,420.25,0
0,0,0,0,0,0,0,3,32.799999,0,0,0,1,0,0,1075.84,0
1,1,0,0,0,0,0,4,49.799999,0,0,0,0,0,0,2480.04,1
0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,1,0,0,0,3,14.1,0,0,1,0,1,0,198.81001,0
0,0,0,.5,0,0,0,0,0,2,1,0,0,.25,0,0,0
0,0,0,0,0,0,0,3,65.5,0,0,1,0,0,0,4290.25,0
1,0,0,1,0,0,0,4,58.099998,0,0,1,0,1,0,3375.6099,1
0,0,0,0,0,0,0,3,67.199997,0,1,0,1,0,0,4515.8394,0
0,0,0,0,0,0,0,2,49.799999,0,0,0,0,0,0,2480.04,0
0,0,0,0,0,0,0,1,19.6,0,0,0,1,0,0,384.16,0
0,0,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0
0,0,0,1,0,0,0,3,99.699997,3,0,0,1,1,0,9940.0898,0
0,0,0,0,0,0,0,4,127.5,0,0,0,0,0,0,16256.25,0
