cd_a,ent,con,upm,v_sel,n_hog,h_mud,per,d_sem,n_pro_viv,n_ren,nom,sex,eda,r_pre,fecha_e,hora_ini_e,hora_ter_e,r_def,fecha_s,hora_ini_s,hora_ter_s,obs_caratu,p1,p11,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_99,p12_des,p13,p14,p14_des,p15,p16,p16_des,p17,p18,p19_1,p19_1_des,p19_2,p19_2_des,p19_9,p20,p21,p22,p23_des,obs,fac,clase2,loc,mun,est,est_d,ageb,t_loc,n_ent,c_res,par_c,nac_dia,nac_mes,nac_anio,l_nac_c,cs_p12,cs_p13_1,cs_p13_2,cs_p14_c,cs_p15,cs_p16,cs_p17,n_hij,e_con,cs_ad_mot,cs_p20_des,cs_ad_des,cs_nr_mot,cs_p22_des,cs_nr_ori,ur,zona,salario,clase1,clase3,pos_ocu,seg_soc,rama,c_ocu11c,ing7c,dur9c,emple7c,medica5c,buscar5c,rama_est1,rama_est2,dur_est,ambito1,ambito2,tue1,tue2,tue3,busqueda,d_ant_lab,d_cexp_est,dur_des,sub_o,s_clasifi,remune2c,pre_asa,tip_con,dispo,nodispo,c_inac5c,pnea_est,niv_ins,eda5c,eda7c,eda12c,eda19c,hij5c,domestico,anios_esc,hrsocup,ingocup,ing_x_hrs,tpg_p8a,tcco,cp_anoc,imssissste,ma48me1sm,p14apoyos,scian,t_tra,emp_ppal,tue_ppal,trans_ppal,mh_fil2,mh_col,sec_ins,cuenta,sex_fem,jefe_hog
21,2,356,2339,5,1,0,212,511,166,3,-,1,26,0,170612,1510,1540,0,170612,1510,1540,PREG. 9 SEGUIR ESTUDIANDO,3,55,1,2,,,,,,,,,,1,4,,2,,,2,9,,,,,,,,,NADA,PREG. 9 SEGUIR ESTUDIANDO,5086,1,1,4,33,175,0,1,5,1,301,99,99,1986,2,1,7,1,3941,3,2,1,,6,,,,,,,1,1,1870,1,1,1,1,4,8,3,6,5,3,4,3,6,4,2,4,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,2,3,8,0,2,13,40,4730,27.5,0,0,0,1,0,0,18,1,2,2,0,3,2,2,0,0,0
21,2,357,1613,2,1,0,212,112,117,2,-,1,44,0,210612,1738,1820,0,210612,1738,1820,NO RECORDO EL MES Y NI EL INGRESO,1,88,,,,,,,,8,,,PIENSA PONER UN NEGOCIO,1,1,,2,,,2,2,,,,,,,,,DINERO PARA EL RETIRO,NO RECORDO EL MES Y NI EL INGRESO,3939,1,1,4,21,170,0,1,4,1,201,20,9,1968,25,1,3,3,,,,2,,5,,,,,,,1,1,1870,1,1,1,1,4,9,4,8,6,3,4,3,11,5,2,7,2,4,1,2,0,0,0,0,0,1,1,2,0,0,0,0,3,2,4,6,11,0,3,9,60,8000,31.00775,0,0,0,3,0,0,20,1,2,2,0,3,2,5,0,0,0
21,2,357,1613,4,1,0,212,112,181,2,-,2,42,0,220612,816,845,0,220612,816,845,NO RECORDO LOS MESES DE LOS TRABAJOS,1,99,,,,,,,,,9,,,1,1,,2,,,2,9,,,,,,,,,ES UN AHORRO PARA EL RETIRO,NO RECORDO LOS MESES DE LOS TRABAJOS,4114,4,1,4,21,170,0,1,4,1,201,29,1,1970,11,1,3,3,,,,2,3,5,,,,,,,1,1,1870,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,4,6,11,3,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,357,1613,5,1,0,212,112,213,1,-,1,41,0,210612,1418,1515,0,210612,1418,1515,NO RECORDO FECHAS,2,65,,,,4,,,,,,,,2,,,,1,,2,1,1,LEONCITO  LOGO,,,,1,2,3,ES UN FONDO DE AHORRO PARA EL RETIRO,NO RECORDO FECHAS,3939,1,1,4,21,170,0,1,4,1,101,30,5,1970,2,1,3,3,,,,2,,5,,,,,,,1,1,1870,1,1,1,1,3,7,3,7,5,3,4,3,5,5,2,5,1,2,0,2,0,0,0,0,0,1,1,3,0,0,0,0,3,2,4,6,11,0,3,9,54,5160,22.222219,0,0,0,1,0,0,7,1,2,2,0,3,2,4,0,0,1
21,2,358,2227,1,1,0,212,112,14,1,-,2,41,0,240612,1211,1226,0,240612,1211,1226,,1,60,,,,,5,,,,,,,1,6,,2,,,2,2,,,,,,,,,NO SABE,,3552,2,1,4,31,173,0,1,4,1,101,16,11,1970,18,1,2,6,,,,2,2,4,,,,,,,1,1,1870,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,4,6,11,2,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21,2,358,2227,2,1,0,212,112,41,1,-,1,30,0,220612,1615,1640,0,220612,1615,1640,,2,65,,,,,5,,,,,,,2,,,,1,,2,1,1,HSBC,,,,1,2,1,AHORRO PARA EL RETIRO,,5763,1,1,4,31,173,0,1,4,1,101,18,4,1982,25,1,6,3,1832,2,1,2,,1,,,,,,,1,1,1870,1,1,3,2,1,5,1,3,1,1,2,2,4,3,2,2,3,5,0,2,0,0,0,1,5,0,0,0,0,0,0,0,3,2,3,4,9,0,3,12,20,300,3.4883699,1,0,1,4,0,0,4,1,1,1,0,1,7,8,0,0,1
21,2,359,2539,2,1,0,212,112,71,1,-,2,41,0,250612,1805,1836,0,250612,1805,1836,"PREG. 3,4, NO SUPO DAR MES DE INGRESO Y SALIDA",3,50,,2,,,,,,,,,,1,1,,1,,,2,1,,,,,9,1,2,1,ES DINERO PARA UN RETIRO SI TRABAJAS GENERAS,"PREG. 3,4, NO SUPO DAR MES DE INGRESO Y SALIDA",4461,3,1,4,21,170,0,1,4,1,101,20,10,1970,14,1,2,6,,,,2,5,1,,,,,,,1,1,1870,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,2,2,2,4,6,11,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
21,2,359,2539,3,1,0,212,112,104,1,-,1,50,0,240612,1810,1845,0,240612,1810,1845,PREG. 3 NO SUPO DAR MES DE INGRESO Y SALIDA,1,88,,,,,5,,,,,,,2,,,,1,,2,2,,,,,,,,,ES UN DINERO QUE UNO UTILIZA PARA EMERGENCIAS,PREG. 3 NO SUPO DAR MES DE INGRESO Y SALIDA,4707,1,1,4,21,170,0,1,4,1,101,19,4,1961,21,1,2,6,,,,2,,5,,,,,,,1,1,1870,1,1,1,3,7,5,7,9,5,5,4,4,0,6,2,8,4,0,0,2,0,0,0,0,0,2,2,5,0,0,0,0,2,3,5,8,13,0,3,6,0,0,0,0,0,0,5,0,0,21,1,1,2,1,3,3,11,0,0,1
21,2,359,2539,4,1,0,212,112,140,1,-,1,30,0,220612,1659,1728,0,220612,1659,1728,"PREG. 3,4, NO SUPO DAR MES DE INGRESO Y SALIDA",1,50,,,,,5,,,,,,,2,,,,1,,1,2,,,,,,,,,ES UN BANCO DE AHORRO,"PREG. 3,4, NO SUPO DAR MES DE INGRESO Y SALIDA",4271,1,1,4,21,170,0,1,4,1,101,14,4,1981,18,1,2,4,,,,2,,1,,,,,,,1,1,1870,1,1,1,2,4,6,2,6,3,1,4,3,8,4,2,4,3,5,0,2,0,0,0,0,0,1,2,5,0,0,0,0,1,2,3,4,9,0,3,4,48,3440,16.66667,0,0,0,4,0,0,14,1,1,1,0,1,1,8,0,0,1
21,2,360,545,1,1,0,212,112,19,3,-,2,38,4,220612,1500,1500,0,30712,1930,1946,,1,65,1,,,,,,,,,,,1,1,,1,,,1,1,1,BANCOMER,,,,1,1,1,ES UN AHORRO PARA EL RETIRO,,5564,1,1,4,43,178,0,1,4,1,603,99,99,1977,2,1,7,5,4012,3,1,2,0,6,,,,,,,1,1,1870,1,1,1,1,4,2,5,4,3,3,4,3,9,3,2,4,2,4,1,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,5,10,1,3,17,30,10400,80.620163,0,0,0,2,0,0,15,1,2,2,0,3,2,7,0,1,0
21,2,360,545,3,1,0,212,112,67,4,-,1,46,0,200612,1513,1533,0,200612,1513,1533,EN BATERIA 3 Y 4 NO RECORDO MES Y EN BATERIA 6 NO RECORDO SUELDO PERSONA MUY DESCONFIADA,1,88,,,,,,,,,9,,,2,,,,1,,2,2,,,,,,,,,NO SABE SOLO QUE ES UN AHORRO,EN BATERIA 3 Y 4 NO RECORDO MES Y EN BATERIA 6 NO RECORDO SUELDO PERSONA MUY DESCONFIADA,4798,1,1,4,43,178,0,1,4,1,301,99,99,1975,2,1,4,3,,,,2,,6,,,,,,,1,1,1870,1,1,1,2,3,6,5,6,2,1,4,3,5,4,2,3,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,2,3,5,10,0,3,12,48,12900,62.5,0,0,0,4,0,0,7,1,1,2,0,3,1,4,0,0,0
21,2,360,545,4,1,0,212,112,91,2,-,2,30,0,220612,1118,1144,0,220612,1118,1144,,1,99,,2,,,,,,,,,,1,1,,2,,,2,1,1,XXI,,,,1,1,1,CUENTA DE AHORRO PARA EL RETIRO,,5564,1,1,4,43,178,0,1,4,1,201,15,2,1982,2,1,7,4,4012,3,1,2,2,5,,,,,,,1,1,1870,1,1,1,1,4,2,4,5,5,3,4,3,9,4,2,4,2,3,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,2,3,16,35,0,0,0,0,0,1,0,0,15,1,2,2,0,3,2,6,0,1,0
21,2,360,545,5,1,0,212,112,112,2,-,2,28,0,230612,1620,1628,0,230612,1620,1628,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4705,4,1,4,43,178,0,1,4,1,201,99,99,1984,9,1,7,4,3921,3,1,2,1,5,,,,,,,1,1,1870,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,2,2,3,8,2,8,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,361,1999,3,1,1,212,112,85,1,-,1,33,0,200612,1640,1720,0,200612,1640,1720,PREG. 9 RENUNCIO PARA SEGUIR ESTUDIANDO PREG. 3 Y 4 NO RECORDO FECHAS,2,99,,2,,,,,,,,,,2,,,,1,,2,2,,,,,,,,,NO SABE,PREG. 9 RENUNCIO PARA SEGUIR ESTUDIANDO PREG. 3 Y 4 NO RECORDO FECHAS,7253,1,1,4,32,174,0,1,4,1,101,6,8,1978,7,2,0,0,,,,2,,6,,,,,,,1,1,1870,1,1,1,1,2,5,3,6,6,3,4,2,3,4,2,6,1,1,0,2,0,0,0,0,0,1,1,3,0,0,0,0,1,2,3,4,9,0,3,0,45,3870,20,0,0,0,1,0,0,5,1,2,2,0,3,2,2,0,0,1
21,2,361,1999,4,1,0,212,112,113,2,-,1,51,0,200612,1110,1130,0,200612,1110,1130,PREG. 3 Y 4 NO RECORDO FECHAS,3,99,,2,,,,,,,,,,2,,,,1,,2,2,,,,,,,,,NO SABE,PREG. 3 Y 4 NO RECORDO FECHAS,7091,2,1,4,32,174,0,1,4,1,201,28,12,1960,2,2,0,0,,,,2,,5,,,,,,,1,1,1870,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,3,5,8,13,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,2,361,1999,5,1,0,212,112,135,2,-,2,33,0,180612,1220,1251,0,180612,1220,1251,PREGUNTA 3 Y 4 NO RECORDO FECHAS,3,99,1,,,,,,,,,,,1,7,,2,,,2,1,1,BANCO PELL,,,,1,1,1,CUENTA DE AHORROS PARA LA VEJEZ,PREGUNTA 3 Y 4 NO RECORDO FECHAS,7253,1,1,4,32,174,0,1,4,1,201,3,1,1979,11,1,2,6,,,,2,2,5,,,,,,,1,1,1870,1,1,1,1,4,8,3,6,3,3,4,3,6,4,2,4,1,2,0,2,0,0,0,0,0,1,1,3,0,0,0,0,2,2,3,4,9,2,3,6,40,4730,27.5,0,0,0,1,0,0,18,1,2,2,0,3,2,4,0,1,0
21,2,362,709,5,1,0,212,112,120,2,-,2,28,0,250612,918,940,0,250612,918,940,,2,99,,2,,,,,,,,,,1,1,,1,,,2,2,,,,,,,,,COMO AHORRO DE BANCO,,4344,1,1,4,32,174,0,1,4,1,201,28,3,1983,2,1,2,6,,,,2,4,1,,,,,,,1,1,1870,1,1,3,2,4,6,1,8,2,1,4,3,6,5,2,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,8,3,3,6,63,500,1.8457,0,2,1,4,1,0,18,1,2,2,0,3,8,4,0,1,0
21,2,363,674,4,1,0,212,112,121,1,-,1,42,17,210612,1110,1110,0,50712,1205,1222,,2,65,1,2,,,,,,,,,,1,1,,1,,,2,2,,,,,,,,,EL FONDO DE RETIRO,,5690,1,1,4,33,175,0,1,4,1,101,30,4,1969,14,1,4,3,,,,2,,5,,,,,,,1,1,1870,1,1,1,3,7,6,7,9,5,5,4,4,0,6,2,8,4,0,0,2,0,0,0,0,0,2,1,3,0,0,0,0,4,2,4,6,11,0,1,12,0,0,0,0,0,0,5,0,0,21,1,1,2,1,3,3,11,0,0,1
21,2,364,2662,4,1,0,212,212,135,1,-,1,38,0,180612,1634,1652,0,180612,1634,1652,EN EL 2DO. TRABAJO PREG.6 DECLARO 6000 DOLARES Y EN PREG 9 OPCION 10 DECLARO QUE SE CAMBIO EE PAIS,2,99,,,,,,,,8,,,COMO DIOS PERMITA SU FUTURO,2,,,,1,,2,2,,,,,,,,,NO SE NADA,EN EL 2DO. TRABAJO PREG.6 DECLARO 6000 DOLARES Y EN PREG 9 OPCION 10 DECLARO QUE SE CAMBIO EE PAIS,5178,1,1,4,21,170,0,1,3,1,101,20,7,1973,16,1,3,2,,,,2,,5,,,,,,,1,1,1870,1,1,3,2,3,6,2,6,1,1,4,3,5,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,10,0,1,8,40,2150,12.5,0,0,1,4,0,0,7,1,1,1,0,1,7,8,0,0,1
21,2,365,2502,1,1,0,212,212,23,2,-,1,42,0,270612,2015,2049,0,270612,2015,2049,PREG 3 Y 4 NO SUPO LA FECHA DE INGRESO Y FINILIDAD DE SU EMPLEO MES,2,55,1,,,,,,,,,,,1,1,,2,,,2,1,1,ING,,,,1,2,1,FONDO PARA EL RETIRO,PREG 3 Y 4 NO SUPO LA FECHA DE INGRESO Y FINILIDAD DE SU EMPLEO MES,3290,2,1,4,23,172,0,1,3,1,301,28,2,1970,9,1,4,3,,,,2,,5,,,,,,,1,1,1870,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,2,4,6,11,0,3,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,2,365,2502,2,1,0,212,212,57,1,-,1,39,0,240612,1850,1932,0,240612,1850,1932,PREG 3 Y 4 NO SUPO DAR MES DE INGRESO Y SALIDA,3,60,1,,,,,,,,,,,2,,,,1,,2,1,1,BANAMEX,,,,2,2,1,ES UNA AYUDA DONDE AHORRAS TU PROPIO DINERO,PREG 3 Y 4 NO SUPO DAR MES DE INGRESO Y SALIDA,4359,1,1,4,23,172,0,1,3,1,101,25,5,1972,14,1,2,6,,,,2,,5,,,,,,,1,1,1870,1,1,1,1,2,5,3,7,6,3,4,2,3,5,2,5,1,1,0,2,0,0,0,0,0,1,1,2,0,0,0,0,2,2,4,6,11,0,3,6,50,4730,22,0,0,0,1,0,0,5,1,2,2,0,3,2,2,0,0,1
21,2,365,2502,3,1,0,212,212,87,2,-,2,48,0,240612,1215,1251,0,240612,1215,1251,P 3 Y 4 NO SUPO DAR MES DE INGRESO Y TERMINO DE TRABAJO,2,99,,,,,,6,,,,,,2,,,,1,,2,1,,,,,9,1,2,3,ES PARA UN RETIRO PARA TI DONDE VAS PAGANDO,P 3 Y 4 NO SUPO DAR MES DE INGRESO Y TERMINO DE TRABAJO,3589,2,1,4,23,172,0,1,3,1,601,1,6,1963,24,1,2,6,,,,2,4,2,,,,,,,1,1,1870,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,2,3,4,7,12,3,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,365,2502,5,1,0,212,212,144,2,-,2,35,0,240612,1336,1402,0,240612,1336,1402,P 3 Y 4 PRIMER TRABAJO Y EL ACTUAL NO SUPO DAR MES DE INGRESO Y SALIDA,1,60,,2,,,,,,,,,,1,7,,1,,,2,1,1,BANAMEX,,,,1,2,3,DINERO QUE TE QUITAN CUANDO TRABAJAS DESTINADO PARA EL RETIRO,P 3 Y 4 PRIMER TRABAJO Y EL ACTUAL NO SUPO DAR MES DE INGRESO Y SALIDA,4553,4,1,4,23,172,0,1,3,1,201,27,7,1976,2,1,2,6,,,,2,3,5,,,,,,,1,1,1870,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,2,3,5,10,3,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,366,1083,2,1,0,212,212,76,1,-,1,33,0,280612,1150,1220,0,280612,1150,1220,PREG. 2 NO DIO NOMBRE DE LOS NEGOCIOS DONDE TRABAJO,3,99,,,,,5,,,,,,,2,,,,1,,2,2,,,,,,,,,CUENTA DE AHORRO PARA EL RETIRO,PREG. 2 NO DIO NOMBRE DE LOS NEGOCIOS DONDE TRABAJO,5941,1,1,4,43,178,0,1,3,1,101,99,1,1978,25,1,4,3,,,,2,,5,,,,,,,1,1,1870,1,1,2,2,4,3,7,7,2,1,4,3,8,5,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,4,9,0,3,12,54,0,0,0,0,0,4,0,0,14,1,2,2,0,3,6,4,0,0,1
21,2,366,1083,5,1,0,212,212,219,1,-,1,35,0,220612,1620,1650,0,220612,1620,1650,,1,88,,2,,,,,,,,,,1,1,,1,,,2,1,1,BANORTE,,,,1,1,1,CUENTA DE AHORRO PARA EL RETIRO,,5941,1,1,4,43,178,0,1,3,1,101,4,4,1977,14,1,7,5,3931,3,1,2,,5,,,,,,,1,1,1870,1,1,3,2,4,1,4,6,1,1,4,3,8,4,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,5,10,0,3,17,40,8600,50,0,0,0,4,0,0,12,1,2,2,0,3,8,4,0,0,1
21,2,367,2608,1,1,0,212,212,15,3,-,2,20,0,180612,1540,1600,0,180612,1540,1600,2 TRABAJO PREG 9 OPC 10 DECLARO PORQUE SE CAMBIO DE CIUDAD EN 3 TRABAJO PREG  9  OPC 10 DECLARO QUE POR ESTUDIO,3,99,,,,,,,,,,99,,1,1,,2,,,2,2,,,,,,,,,UN AHORRO CUANDO ESTE GRANDE,2 TRABAJO PREG 9 OPC 10 DECLARO PORQUE SE CAMBIO DE CIUDAD EN 3 TRABAJO PREG  9  OPC 10 DECLARO QUE POR ESTUDIO,5288,1,1,4,22,171,0,1,3,1,301,3,5,1992,2,1,4,3,,,,2,0,6,,,,,,,1,1,1870,1,1,1,1,2,5,3,6,6,2,4,2,3,4,2,5,1,1,0,2,0,0,0,0,0,1,2,2,0,0,0,0,4,1,2,2,7,1,3,12,40,3870,22.5,0,0,0,1,0,0,5,1,2,2,0,3,2,2,0,1,0
21,2,367,2608,2,1,0,212,212,68,1,-,1,45,0,180612,1220,1246,0,180612,1220,1246,"PREG 9 OPC. 7 TERMINO LA OBRA DE CONSTRUCCION EN TRABAJO 2,3, Y PRIMER TRABAJO",1,99,,2,,,,,,,,,,1,1,,1,,,2,2,,,,,,,,,NO SE NADA,"PREG 9 OPC. 7 TERMINO LA OBRA DE CONSTRUCCION EN TRABAJO 2,3, Y PRIMER TRABAJO",5146,1,1,4,22,171,0,1,3,1,101,29,3,1967,21,1,2,6,,,,2,,5,,,,,,,1,1,1870,1,1,3,2,1,5,3,7,1,1,4,2,4,5,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,7,12,0,3,6,56,5160,21.42857,0,0,1,4,0,0,4,1,1,1,0,1,7,8,0,0,1
21,2,367,2608,4,1,0,212,212,155,2,-,2,43,0,180612,1106,1118,0,180612,1106,1118,,1,99,,,,,,6,,,,,,2,,,,1,,2,2,,,,,,,,,QUE ESTA UN DINERO AHORRADO,,4877,4,1,4,22,171,0,1,3,1,201,18,2,1969,7,1,2,6,,,,2,2,1,,,,,,,1,1,1870,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,2,4,6,11,2,8,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,368,1755,2,1,0,212,212,37,1,-,1,45,0,190612,1815,1850,0,190612,1815,1850,LA ACTIVIDAD DE COMERCIALIZAR AUTOS SIEMPRE LA HA REALIZADO COMBINANDO OTRAS ACTIVIDADES CUANDO ERA OPERADOR DE GRUAS TAMBIEN SIMULTANEAMENTE HACIA ACTIVIDADES DE MECANICO TUVO SEGURO PORQUE EL MISMO SE LO OTORGO LA GRUA SE DESCOMPUSO NO HUBO D,4,88,,2,,,,,,,,,,2,,,,1,,2,9,,,,,,,,,ES UN FONDO DE AHORRO,LA ACTIVIDAD DE COMERCIALIZAR AUTOS SIEMPRE LA HA REALIZADO COMBINANDO OTRAS ACTIVIDADES CUANDO ERA OPERADOR DE GRUAS TAMBIEN SIMULTANEAMENTE HACIA ACTIVIDADES DE MECANICO TUVO SEGURO PORQUE EL MISMO SE LO OTORGO LA GRUA SE DESCOMPUSO NO HUBO D,5523,1,1,4,42,177,0,1,3,1,101,25,2,1967,2,1,3,3,,,,2,,2,,,,,,,1,1,1870,1,1,3,2,3,6,3,6,1,1,4,3,5,4,2,2,3,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,0,3,9,48,4300,20.83333,0,0,1,4,0,0,7,1,1,1,0,1,7,8,0,0,1
21,2,368,1755,3,1,0,212,212,59,1,-,2,30,0,210612,1200,1235,0,210612,1200,1235,NO QUERIA PROPORCIONAR INFORMACION,1,99,,,,,,,,,9,,,2,,,,1,,2,1,,,,,9,2,2,3,AHORRAR PARA EL RETIRO,NO QUERIA PROPORCIONAR INFORMACION,6404,1,1,4,42,177,0,1,3,1,101,25,9,1981,2,1,4,3,,,,2,2,6,,,,,,,1,1,1870,1,1,1,1,4,4,3,7,3,3,4,3,8,5,2,4,1,2,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,2,3,12,54,0,0,0,0,0,1,0,0,10,1,2,2,0,3,2,1,0,1,1
21,2,369,393,4,1,0,212,212,90,2,-,1,44,0,220612,1018,1047,0,220612,1018,1047,,1,99,,2,,,,,,,,,,1,1,,1,,,2,2,,,,,,,,,AHORRO DEL TRABAJADOR,,12519,1,1,4,42,177,0,1,3,1,603,9,7,1967,11,1,4,3,,,,2,,6,,,,,,,1,1,1870,1,1,3,2,3,6,3,8,1,1,4,3,5,5,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,11,0,3,12,77,5418,16.36364,0,0,1,4,0,0,7,1,2,2,0,3,8,4,0,0,0
21,2,370,1294,1,1,0,212,312,18,2,-,2,31,0,190612,1533,1555,0,190612,1533,1555,NO RECORDO MESES,2,99,,,,,,,,,,99,,1,1,,2,,,2,1,1,COPPEL,,,,2,2,3,AHORRO PARA EL RETIRO,NO RECORDO MESES,8027,1,1,4,43,178,0,1,2,1,201,16,11,1980,25,1,4,3,,,,2,3,1,,,,,,,1,1,1870,1,1,1,2,4,5,2,3,5,1,4,3,6,3,2,4,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,4,2,3,4,9,3,3,12,18,3440,44.444439,0,0,0,4,0,0,18,1,1,2,0,3,1,4,0,1,0
21,2,370,1294,3,1,0,212,312,92,2,-,2,44,0,190612,1621,1636,0,190612,1621,1636,NO RECORDO LOS MESES NI EL SUELDO,97,99,,,,,,,,,,99,,2,,,,6,,2,9,,,,,,,,,FONDO DE AHORRO,NO RECORDO LOS MESES NI EL SUELDO,7454,4,1,4,43,178,0,1,2,1,201,6,11,1967,26,1,3,3,,,,2,2,5,,,,,,,1,1,1870,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,2,4,6,11,2,8,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,371,1640,2,1,0,212,312,44,1,-,1,48,0,190612,1815,1835,0,190612,1815,1835,NO RECORDO EL SUELDO DEL PRIMER TRABAJO Y NI LOS MESEE,2,72,,,,,,,,,,99,,2,,,,6,,2,2,,,,,,,,,NO SABE,NO RECORDO EL SUELDO DEL PRIMER TRABAJO Y NI LOS MESEE,5398,1,1,4,42,177,0,1,2,1,101,22,11,1963,201,1,4,2,,,,2,,5,,,,,,,1,1,1870,1,1,2,3,7,4,7,9,3,5,4,4,0,6,2,8,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,12,0,1,11,0,0,0,0,0,0,5,0,0,21,1,2,2,1,3,6,11,0,0,1
21,2,371,1640,4,1,0,212,312,113,2,-,1,51,0,220612,920,935,0,220612,920,935,,1,99,1,,,,,,,,,,,1,1,,2,,,1,1,1,BANAMEX,,,,1,2,1,AHORRO DEL RETIRO,,5398,1,1,4,42,177,0,1,2,1,603,30,9,1960,14,1,2,6,,,,2,,2,,,,,,,1,1,1870,1,1,1,2,3,5,2,6,5,1,4,3,5,4,2,5,1,2,0,2,0,0,0,0,0,1,2,5,0,0,0,0,2,3,5,8,13,0,3,6,48,0,0,0,0,0,4,0,0,6,1,1,2,0,3,1,4,0,0,0
21,2,371,1640,5,1,0,212,312,146,1,-,1,40,0,220612,846,908,0,220612,846,908,NO RECORDO CUANTO GANABA,1,99,,,,4,,,,,,,,1,1,,1,,,1,2,,,,,,,,,AHORRO PARA EL RETIRO,NO RECORDO CUANTO GANABA,6259,1,1,4,42,177,0,1,2,1,101,11,8,1971,14,1,7,5,4151,3,1,2,,5,,,,,,,1,1,1870,1,1,2,2,4,3,5,7,2,1,4,3,10,5,2,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,6,11,0,1,17,51,10750,49.019611,0,0,0,4,0,0,19,1,2,2,0,3,6,4,0,0,1
21,2,372,555,5,1,0,212,312,181,1,-,1,34,0,210612,1656,1712,0,210612,1656,1712,,1,65,,,,,,,,,9,,,2,,,,1,,1,1,1,SURA,,,,1,1,1,SISTEMA DE AHORRO PARA EL RETIRO,,9060,1,1,4,32,174,0,1,2,1,101,30,5,1978,13,1,4,3,,,,2,,1,,,,,,,1,1,1870,1,1,1,1,4,8,4,8,5,3,4,3,6,5,2,4,1,2,0,2,0,0,0,0,0,1,1,3,0,0,0,0,4,2,3,4,9,0,1,12,60,6020,23.33333,0,0,0,1,0,0,18,1,2,2,0,3,2,4,0,0,1
