sex,age,educyr98,farm,urban98,hhsize,lhhexp1,lhhex12m,lnrlfood
1,28,9,farm,Rural,4,8.680069,6.7844572,8.364028
1,56,9,farm,Rural,7,9.4956198,5.5909872,8.9100513
1,64,9,farm,Rural,2,8.4438963,5.7004437,8.1407118
1,36,12,farm,Rural,6,9.0428772,6.9716687,8.6338758
1,65,5,non farm,Rural,2,8.3473015,7.2654295,7.8767056
1,43,10,farm,Rural,7,9.4176874,3.9512436,8.8349819
2,51,5,farm,Rural,2,8.4468155,6.0614572,7.9344215
1,47,15,farm,Rural,6,10.024937,5.1817837,8.9909096
1,37,10,non farm,Rural,4,9.3437052,8.9262514,8.3497057
2,77,3,farm,Rural,2,8.2276907,3.9512436,8.0197182
1,35,10,farm,Rural,5,9.2367506,5.5606818,8.5795975
1,48,12,farm,Rural,3,9.9571791,5.9839363,9.1017122
1,39,13,farm,Rural,6,9.5694246,4.2341065,8.7861872
1,40,9,farm,Rural,7,9.656374,,9.1924372
2,28,9,non farm,Rural,5,8.8647509,2.5649493,8.323307
1,38,7,farm,Rural,4,8.6287918,4.8675346,8.3136759
1,48,9,farm,Rural,4,9.0857735,,8.5742779
1,30,9,non farm,Rural,7,9.1296921,7.1800699,8.8436155
1,33,9,non farm,Rural,5,8.2082243,6.253829,7.933485
1,69,3,non farm,Rural,9,9.249773,7.1701198,8.7555676
1,52,2,non farm,Rural,5,8.7698059,6.4967752,8.3668623
1,34,13,non farm,Rural,7,9.3798113,6.2785215,9.0325413
1,43,10,non farm,Rural,4,8.9373026,6.253829,8.6392288
1,43,9,non farm,Rural,7,9.3667059,8.1432266,8.863801
1,44,8,non farm,Rural,5,8.7927418,5.2040067,8.3182144
1,40,14,non farm,Rural,5,8.8588371,5.5093884,8.4835072
1,38,12,non farm,Rural,6,9.0583363,6.0306854,8.790102
1,51,12,farm,Rural,4,9.1605625,7.3689704,8.4958267
1,36,7,non farm,Rural,5,8.5467148,3.6635616,8.2684603
1,55,3,non farm,Rural,5,9.0777578,6.4769726,8.6007004
1,34,9,non farm,Rural,5,9.017724,6.8824377,8.8386574
1,38,9,non farm,Rural,7,9.7435827,,9.4940166
1,75,4,non farm,Rural,3,8.6781683,6.6592941,8.2998266
1,49,7,farm,Rural,7,9.1699085,7.4512415,8.5277843
1,45,9,non farm,Rural,5,8.9856472,6.7546039,8.6751966
1,46,4,non farm,Rural,5,8.945055,6.6758232,8.572402
1,37,13,farm,Rural,7,9.0916624,7.9164429,8.5126019
1,33,9,farm,Rural,5,8.6728172,5.5606818,8.2873507
1,43,12,non farm,Rural,8,8.8811102,3.9512436,8.3766823
1,49,8,non farm,Rural,5,8.9593582,6.8824377,8.2269793
1,67,5,non farm,Rural,6,9.3427935,7.2654295,8.775631
1,54,15,non farm,Rural,5,9.0809135,5.57973,8.5376968
1,40,12,farm,Rural,5,9.2504587,6.3491392,8.8888617
2,74,3,farm,Rural,2,7.3570333,6.09131,6.9892807
1,61,4,farm,Rural,4,9.336854,5.7235851,8.8478403
1,69,5,non farm,Rural,5,9.1473608,7.8172226,8.8265877
1,37,12,non farm,Rural,6,9.4120789,6.4967752,9.0599451
1,47,12,non farm,Rural,5,9.1582375,7.2902927,8.6127396
1,41,10,non farm,Rural,6,8.9831963,5.3375382,8.4343309
2,68,2,non farm,Rural,1,7.371839,5.5606818,6.8441458
1,54,9,farm,Rural,7,9.5100536,7.3901815,8.918889
1,48,10,farm,Rural,9,9.2965603,,8.8164454
2,80,0,farm,Rural,1,7.4114041,5.7838254,6.9758172
1,76,4,farm,Rural,2,7.6341486,,7.2792993
1,73,1,farm,Rural,5,8.6588202,6.1202974,8.3113241
1,40,9,farm,Rural,7,9.1957541,6.49224,8.7377033
1,54,9,farm,Rural,5,9.2138548,8.8930235,8.4850292
2,79,0,farm,Rural,1,7.7730751,7.3524413,7.3490701
1,70,5,farm,Rural,2,8.4009867,6.4583383,7.745935
1,58,15,farm,Rural,5,9.6421518,,8.7420015
1,65,4,farm,Rural,5,9.2921705,5.2729998,8.6066198
1,77,4,farm,Rural,2,7.8702264,7.9793391,7.3475718
2,37,9,farm,Rural,4,9.5976162,7.9895606,8.7453337
1,47,9,farm,Rural,8,9.7730169,8.8053751,9.2482557
1,56,7,farm,Rural,7,9.3775682,7.2189097,8.797576
2,58,4,farm,Rural,6,9.7358074,8.8915119,8.7977676
1,43,11,farm,Rural,4,9.136961,8.8031235,8.5657434
1,57,3,farm,Rural,5,9.3752871,7.766417,8.8566771
2,44,9,farm,Rural,3,8.6744995,5.7430034,8.3794794
1,35,9,farm,Rural,5,9.1300621,6.6592941,8.7167072
1,75,0,farm,Rural,2,8.3883791,5.4553213,8.1663256
2,34,9,farm,Rural,5,9.0578737,7.2861919,8.6151552
2,75,2,farm,Rural,2,8.5846567,5.5606818,8.1188908
1,44,8,farm,Rural,7,9.3052359,5.9661469,8.810586
1,61,9,farm,Rural,4,8.9791021,6.4150968,8.5463266
1,42,9,farm,Rural,6,9.2452736,5.5606818,8.8589125
1,32,12,farm,Rural,4,8.8903656,5.8971539,8.3842287
1,74,6,farm,Rural,7,9.0973492,7.3932629,8.6822538
1,69,5,farm,Rural,2,8.2238016,6.9469762,7.66923
2,47,9,farm,Rural,8,9.3128176,5.9661469,8.5952206
1,45,12,farm,Rural,6,9.1456041,4.8675346,8.5922451
1,33,5,farm,Rural,5,9.0769091,8.5697861,8.4891462
1,37,11,non farm,Rural,7,9.8693523,7.2283883,9.1825762
1,76,3,farm,Rural,5,9.0836287,6.025866,8.6971788
2,54,5,farm,Rural,6,9.2379866,7.5923662,8.6325884
2,69,2,farm,Rural,3,7.8908963,6.2728772,7.2637348
2,33,9,farm,Rural,3,8.1284447,4.1743875,7.8735013
1,42,9,farm,Rural,9,9.8458443,5.3981628,9.1634293
2,40,5,farm,Rural,4,8.6118574,,8.3391933
1,55,7,farm,Rural,4,8.7828913,7.7744355,8.4277611
1,43,9,farm,Rural,7,9.1945381,5.7430034,8.7491035
1,41,9,farm,Rural,8,9.1645155,8.0879478,8.5001707
1,74,2,farm,Rural,1,7.8301034,5.3375382,7.5615945
1,37,9,farm,Rural,10,9.2030201,6.3350544,8.783042
1,36,9,farm,Rural,8,9.0978317,7.5553818,8.7890825
1,43,9,farm,Rural,8,9.6255732,,9.1196499
1,74,15,farm,Rural,2,8.5338449,6.9469762,8.3273621
1,33,8,farm,Rural,6,8.9673662,8.510169,8.4917755
1,41,5,farm,Rural,6,9.0553579,2.5649493,8.6719828
2,63,2,farm,Rural,4,8.373313,7.9676266,8.0082827
1,62,5,non farm,Rural,10,9.2534637,5.1298985,8.8982267
1,59,3,farm,Rural,4,8.9661808,5.2729998,8.6616726
1,60,4,farm,Rural,6,9.136591,5.0998664,8.7067213
1,53,3,farm,Rural,7,9.2194805,7.0387836,8.6621513
1,31,8,farm,Rural,7,9.1904459,6.6398759,8.8337374
1,43,8,farm,Rural,7,9.1145725,6.253829,8.6311121
2,51,0,farm,Rural,2,8.7114382,4.8675346,8.204174
2,54,0,farm,Rural,1,7.8609872,4.6443911,7.5207253
1,32,11,farm,Rural,4,8.8848801,6.5395861,8.6045113
1,80,5,farm,Rural,2,8.3760805,7.4730692,7.7573438
1,77,5,farm,Rural,2,8.8515377,8.0245352,8.1698475
1,78,0,farm,Rural,2,8.2026453,6.4769726,7.95012
1,71,4,farm,Rural,6,8.9932899,6.7546039,8.4705791
1,52,5,farm,Rural,9,9.8403435,8.6988478,9.2795563
1,56,6,non farm,Rural,5,9.4237747,6.8134446,9.0365458
1,38,6,farm,Rural,9,9.5577526,5.5012584,9.1994581
1,43,9,non farm,Rural,4,9.181139,7.3310604,8.6974554
1,78,0,farm,Rural,2,8.3107672,7.3932629,7.9008303
1,43,8,farm,Rural,7,10.378372,6.9650803,9.3109417
2,59,0,non farm,Rural,7,9.7929935,5.3375382,8.7049055
2,58,2,farm,Rural,5,9.1779213,7.2370591,8.6253424
1,68,6,farm,Rural,6,9.7290516,4.1743875,8.7803535
1,58,11,farm,Rural,9,10.42405,3.871201,9.3639517
2,66,0,farm,Rural,1,7.5135956,5.7838254,7.2915282
2,77,0,non farm,Rural,6,10.126556,7.1823521,9.3117428
1,49,10,farm,Rural,10,9.355649,6.5250297,8.2904921
1,67,5,farm,Rural,1,7.7365193,4.1743875,7.5711317
1,48,6,non farm,Rural,5,8.9071989,6.9469762,8.3966856
1,32,6,non farm,Rural,4,9.5401745,6.0306854,8.7691107
1,32,10,non farm,Rural,6,9.4315157,5.0498562,8.817317
2,44,4,non farm,Rural,2,8.3224926,5.9661469,7.7415838
1,58,9,non farm,Rural,3,9.2304277,5.2729998,9.0213127
1,58,5,non farm,Rural,6,9.439703,6.5722823,9.079483
2,61,5,farm,Rural,5,9.620121,5.855072,9.0147629
1,41,6,non farm,Rural,5,9.3597345,5.7838254,9.1091595
1,54,5,farm,Rural,3,9.2482452,4.8675346,8.8932924
1,64,5,farm,Rural,3,9.6345701,8.4263926,8.7733498
1,53,8,farm,Rural,8,9.8938389,5.3471074,9.2570295
1,64,9,farm,Rural,3,9.3662128,,8.5361719
1,47,6,farm,Rural,5,9.5873652,3.9512436,8.971652
1,45,5,farm,Rural,5,9.4383221,2.8903718,8.9733105
2,49,2,non farm,Rural,3,8.3997669,,8.188982
1,44,10,farm,Rural,6,9.1636868,5.0369525,8.709487
1,43,9,non farm,Rural,7,9.9237318,3.9889841,8.9614639
2,95,0,non farm,Rural,2,8.3334999,7.4085307,7.5406804
1,67,0,non farm,Rural,5,9.2507811,2.7080503,8.9407034
1,46,5,farm,Rural,11,9.5742207,6.0354815,9.2127085
1,77,2,farm,Rural,2,8.8684397,7.6401234,8.1347094
1,26,2,farm,Rural,6,9.0656681,7.2370591,8.5217094
1,46,12,farm,Rural,5,9.4618187,5.3471074,8.8214092
1,68,13,farm,Rural,3,8.7470284,2.6390574,8.339138
2,38,3,non farm,Rural,4,8.4161386,5.9661469,8.0031624
1,39,5,non farm,Rural,6,9.2516451,3.583519,8.9425783
1,58,3,non farm,Rural,10,9.7601604,8.2537479,9.4192476
1,30,0,farm,Rural,5,8.7363958,4.8675346,8.448494
1,77,0,farm,Rural,2,8.3646393,6.4769726,7.9224157
1,35,15,non farm,Rural,6,9.3615332,,9.0439768
1,37,4,non farm,Rural,8,9.3454809,5.0498562,9.0618
1,31,0,non farm,Rural,7,9.4019928,,9.0706482
1,42,9,farm,Rural,6,9.4613028,7.2499256,9.0641003
1,33,5,farm,Rural,6,9.4386463,2.7725887,9.0202694
1,63,2,farm,Rural,2,8.9225235,7.2723985,8.0776339
1,51,5,farm,Rural,2,8.6218548,,8.3918209
1,58,9,farm,Rural,2,8.7254801,4.1743875,8.4883938
1,40,3,non farm,Rural,4,8.6608734,4.9836068,8.2973166
1,32,6,non farm,Rural,6,9.2197351,4.7535901,8.7943611
1,38,7,farm,Rural,5,9.2560759,5.521461,8.8321877
1,31,4,farm,Rural,4,8.8765345,,8.4770918
1,41,13,non farm,Rural,4,9.2381325,5.1590552,8.684289
1,29,9,non farm,Rural,5,8.8072395,,8.5116663
1,41,9,non farm,Rural,7,9.078186,,8.7918663
1,64,3,farm,Rural,2,8.5294847,5.9661469,8.149868
1,67,5,farm,Rural,6,10.571333,9.7225056,9.1424561
1,25,6,non farm,Rural,4,8.5561295,5.7838254,8.258935
1,68,0,farm,Rural,3,8.7193975,,8.4230862
1,38,6,farm,Rural,4,8.9730511,.69314718,8.5840492
1,62,4,farm,Rural,2,8.7167521,8.0864105,8.1797514
1,61,5,farm,Rural,2,8.8257465,6.4769726,8.062685
1,74,3,farm,Rural,3,9.0139389,,8.6336002
1,42,5,farm,Rural,5,9.2347183,2.9957323,8.7790632
1,38,5,farm,Rural,5,9.1773233,3.4011974,8.6253481
2,87,0,farm,Rural,1,7.2197776,5.2729998,6.8528929
1,68,5,farm,Rural,4,9.1372309,8.3640423,8.4661942
1,33,9,farm,Rural,6,9.6278362,2.3025851,9.1910686
1,46,5,farm,Rural,5,9.2167778,4.8675346,8.8484964
1,49,5,farm,Rural,6,9.2404928,4.8675346,8.7583275
2,52,3,farm,Rural,3,8.7764091,4.9416423,8.1976109
1,32,9,farm,Rural,4,8.6200237,4.8675346,8.3024855
1,41,10,farm,Rural,5,9.4807377,,9.0231972
2,55,2,farm,Rural,5,9.1800013,2.4849067,8.8244047
2,73,2,farm,Rural,2,8.8758345,,8.5304413
1,47,5,farm,Rural,5,9.5680733,3.6375861,8.9645338
2,45,4,farm,Rural,2,9.0328741,,8.9594402
1,30,9,farm,Rural,4,8.9317732,,8.6774349
1,39,9,farm,Rural,6,9.5231791,,9.0523367
2,31,9,farm,Rural,5,8.8082619,6.1758671,8.3874083
1,64,9,non farm,Rural,3,9.3562841,6.2146082,8.8264866
1,34,9,farm,Rural,5,8.9787207,5.0751739,8.4668636
2,33,3,farm,Rural,4,8.477581,5.4161005,8.0341654
2,68,2,farm,Rural,4,8.7888222,7.9979992,8.4544535
1,46,5,farm,Rural,8,9.5324545,5.9814143,8.9519129
1,63,5,farm,Rural,4,8.9177589,5.6167712,8.4213381
1,62,3,farm,Rural,3,9.198185,4.2195077,8.7806129
2,61,4,farm,Rural,4,9.1433878,,8.737072
1,51,5,farm,Rural,6,9.2470245,5.4161005,8.79247
1,62,3,farm,Rural,2,8.2288132,,7.8490915
1,59,8,farm,Rural,8,9.540926,2.3025851,9.2368793
2,60,9,farm,Rural,2,8.9793425,5.0498562,8.5490618
1,30,5,farm,Rural,7,9.056591,6.4361506,8.4604521
1,46,9,farm,Rural,6,9.2056017,3.3322046,8.7793627
2,63,3,non farm,Rural,4,9.5717335,6.6066504,8.5700903
1,63,4,farm,Rural,2,9.2244205,7.8632669,8.91078
1,47,5,farm,Rural,5,9.1044598,3.2580965,8.7553282
1,42,12,non farm,Rural,5,9.3755894,6.2025356,8.401082
1,40,12,non farm,Rural,5,9.9330282,6.2633982,9.0355959
2,29,5,farm,Rural,2,8.4754095,2.7080503,8.1289816
2,43,4,farm,Rural,2,8.2552099,,7.6447864
1,66,9,farm,Rural,3,8.941534,,8.535141
1,68,3,farm,Rural,5,9.0621023,5.2729998,8.4633331
1,40,9,farm,Rural,5,9.2170162,5.7838254,8.4900522
1,62,5,farm,Rural,2,8.7402439,6.4769726,8.4761333
2,57,4,farm,Rural,6,9.7042379,2.7080503,9.2114277
1,67,5,non farm,Rural,5,9.0953293,4.8675346,8.6296358
2,75,0,farm,Rural,6,9.2014523,2.7080503,8.7038031
1,85,0,non farm,Rural,6,9.5737419,6.4831076,9.1794701
2,64,4,farm,Rural,3,8.7065983,8.4480572,8.2718868
1,62,9,farm,Rural,7,9.2915459,7.52564,8.680932
2,68,0,non farm,Rural,1,8.7748785,,8.487524
1,43,14,farm,Rural,4,9.4225779,3.2580965,8.996932
1,47,9,farm,Rural,9,9.5160809,5.9661469,8.7638607
2,73,0,farm,Rural,7,9.8021421,,8.6257296
1,81,0,farm,Rural,2,8.5825405,7.8119736,8.0732203
2,72,0,farm,Rural,1,8.4485312,6.253829,8.0258818
2,48,0,non farm,Rural,5,8.5785666,,7.9557967
1,41,12,non farm,Rural,5,10.249531,5.2832036,9.2592268
1,70,4,farm,Rural,2,8.8589067,6.6592941,7.9355311
1,70,5,farm,Rural,2,8.8642979,9.6740742,7.9449105
1,73,2,farm,Rural,3,9.4239836,,8.9488811
2,34,12,non farm,Rural,3,8.5356188,,7.9411812
1,39,9,farm,Rural,6,9.2976704,5.7838254,8.6132116
1,80,4,non farm,Rural,2,7.9837918,4.8675346,7.5499187
1,43,5,farm,Rural,6,8.8593044,4.8675346,8.4099903
1,51,5,farm,Rural,6,8.8344011,6.9469762,8.3804998
1,72,0,non farm,Rural,5,8.7048264,1.6094379,8.274972
2,33,14,non farm,Rural,4,9.4130669,5.9401712,8.7127676
1,57,5,farm,Rural,2,8.2447987,4.8675346,7.8875208
1,35,12,non farm,Rural,4,9.5443563,5.8435445,8.9415379
2,38,15,farm,Rural,6,9.6025095,6.4769726,8.3469038
1,63,0,farm,Rural,8,8.955615,5.2729998,8.462328
1,51,5,farm,Rural,14,9.6211891,3.9120231,9.0399294
2,65,0,farm,Rural,6,9.0000248,5.7838254,8.5023079
1,67,1,farm,Rural,7,9.4652328,1.6094379,8.8090801
1,30,6,farm,Rural,4,8.4281979,,8.0733185
1,34,5,farm,Rural,4,8.5227365,,8.1238852
1,39,8,farm,Rural,4,8.6119261,,8.2203445
1,42,4,farm,Rural,8,9.7288046,6.4134588,8.8037586
2,48,3,farm,Rural,6,8.6868916,4.7874918,8.2973185
1,33,5,farm,Rural,7,9.155057,.69314718,8.8194752
1,55,12,farm,Rural,6,9.429924,6.1202974,8.540163
1,49,12,farm,Rural,6,8.7999258,6.4769726,8.350234
1,42,3,farm,Rural,8,9.0645103,5.0498562,8.7632618
2,36,5,farm,Rural,3,8.0427694,,7.7742515
2,59,4,farm,Rural,3,8.9866514,6.253829,8.4488392
2,81,5,farm,Rural,3,8.5605688,7.6083746,8.2657833
2,36,9,farm,Rural,4,8.4241619,,7.8691087
1,32,9,farm,Rural,6,9.1887846,6.9622436,8.7488813
2,60,5,farm,Rural,3,8.1816854,,7.7440076
2,62,6,farm,Rural,2,8.696907,6.1202974,8.4261475
1,35,5,farm,Rural,5,8.7876024,5.5606818,8.0625505
1,44,6,farm,Rural,10,9.5045815,7.5569506,9.1600742
1,27,5,farm,Rural,5,8.3671837,5.2729998,7.9487844
2,29,9,farm,Rural,3,8.1719522,,7.7057509
2,35,5,farm,Rural,2,8.3844566,6.0776424,7.9866133
2,43,5,non farm,Rural,6,9.7565136,6.3935909,8.9730024
2,55,0,farm,Rural,1,7.9443355,,7.4578404
2,48,2,farm,Rural,3,8.9681721,7.8379488,8.287262
1,33,9,farm,Rural,4,9.368187,7.5938778,8.9191504
2,79,0,farm,Rural,1,6.9652457,6.8134446,6.4894528
1,71,6,farm,Rural,9,10.498841,7.9355874,9.7397203
1,39,5,farm,Rural,3,8.9785223,6.7080841,8.5161343
2,76,2,farm,Rural,1,7.579515,6.253829,7.0578718
2,55,3,farm,Rural,5,9.3154364,7.4460015,8.3433933
2,39,5,farm,Rural,3,8.9865065,7.6998425,8.3899488
1,71,3,farm,Rural,1,7.5716004,4.1743875,7.2719092
2,54,2,farm,Rural,5,9.661088,8.1019812,8.8538599
1,37,5,farm,Rural,5,8.8454847,5.9661469,8.4613342
1,35,9,non farm,Rural,5,9.2958412,7.9710855,8.6430569
2,77,0,farm,Rural,6,9.1973619,6.865891,8.6342373
1,29,9,non farm,Rural,4,9.5630102,7.3031702,8.3992443
1,30,5,farm,Rural,6,9.2847729,6.1268692,8.5629883
1,34,12,farm,Rural,5,9.2525167,4.5538769,8.7279835
2,55,4,farm,Rural,1,7.2745748,4.8675346,6.5174947
1,38,9,farm,Rural,7,9.5998535,,9.1181564
1,38,6,non farm,Rural,5,9.3578396,5.9989367,8.6149969
1,29,11,non farm,Rural,4,9.7383394,5.2729998,8.8902378
2,28,8,non farm,Rural,6,9.3872528,8.3640423,8.4204969
2,66,0,farm,Rural,4,8.9086647,7.5065918,8.3262634
1,34,9,farm,Rural,3,8.824852,6.3261495,8.1504908
2,72,5,farm,Rural,5,9.6409407,9.4710884,8.5322914
2,52,2,non farm,Rural,2,7.624537,,7.2788472
2,51,6,non farm,Rural,5,9.5749054,8.22791,8.5875196
2,34,2,farm,Rural,2,8.2840843,3.9512436,7.8683839
2,52,3,farm,Rural,2,8.2851963,7.1701198,7.3384295
1,52,9,farm,Rural,8,9.6079597,6.5722823,9.0366888
1,35,9,farm,Rural,4,9.3953733,7.5755849,8.6198521
1,67,8,farm,Rural,5,9.2923279,,8.7118416
1,70,3,non farm,Rural,5,9.0965166,,8.5973272
1,50,9,farm,Rural,6,9.6101084,,8.8248463
1,43,5,farm,Rural,6,9.6361637,6.7393365,8.8530188
1,33,9,farm,Rural,2,8.8687115,,8.2088938
1,35,11,farm,Rural,5,9.3071985,,8.7910318
1,59,3,farm,Rural,2,8.4904919,,8.1250715
1,59,4,farm,Rural,3,9.3608503,6.2915692,7.9058127
1,44,5,farm,Rural,5,9.1199265,,8.6803513
1,70,3,non farm,Rural,7,9.6604633,5.7899604,8.9187574
1,50,4,farm,Rural,3,8.8323498,,8.2911911
1,63,5,farm,Rural,7,9.3286657,4.6443911,8.8380594
1,48,5,farm,Rural,5,9.1858988,,8.782876
2,51,4,farm,Rural,1,8.6054592,,7.8838382
1,55,3,farm,Rural,5,9.5777369,,8.9350185
1,34,9,farm,Rural,5,9.272233,6.4769726,8.728632
1,51,5,farm,Rural,8,9.3373852,2.7080503,8.8038578
1,34,9,farm,Rural,8,9.7122879,5.5606818,9.1472988
1,58,6,farm,Rural,5,8.8486967,,8.4629536
1,63,5,farm,Rural,3,8.806035,5.5606818,8.4276686
1,85,0,farm,Rural,8,9.5208826,6.6592941,8.9755707
1,65,3,non farm,Rural,5,9.0070324,6.253829,8.6620445
1,58,4,farm,Rural,3,8.8066549,,8.4216375
1,36,9,farm,Rural,5,9.2035074,5.0498562,8.456893
2,47,5,farm,Rural,2,8.7709427,7.0076008,8.1834526
1,65,5,farm,Rural,5,9.0396328,4.7874918,8.5353556
2,73,3,farm,Rural,4,9.0023727,5.2729998,8.4031067
1,63,0,farm,Rural,3,8.8406887,,8.3362694
1,61,0,farm,Rural,3,8.0598316,,7.7837501
2,52,0,farm,Rural,1,7.1628146,,6.808382
2,45,0,farm,Rural,6,8.400032,,8.2013607
2,45,0,farm,Rural,3,7.6529145,,7.4503546
1,26,4,farm,Rural,4,8.0233774,,7.7865138
1,58,0,farm,Rural,4,8.1611719,,7.8567843
1,27,0,farm,Rural,7,8.0799789,,7.9039392
1,25,0,farm,Rural,5,7.9821739,,7.7837372
1,44,3,farm,Rural,4,8.2841997,,7.9069695
1,78,0,farm,Rural,2,7.6912565,,7.2249856
2,58,0,non farm,Rural,3,7.7031579,,7.4272232
1,65,0,farm,Rural,7,8.3420887,,8.101759
1,37,0,farm,Rural,6,7.8420315,,7.7581697
1,72,0,farm,Rural,2,7.7728734,,7.5248508
1,38,7,farm,Rural,8,8.2539845,,8.0474958
1,42,0,farm,Rural,8,8.9252081,4.8675346,8.578558
1,65,0,farm,Rural,8,8.6745834,5.9661469,8.4729786
1,33,0,farm,Rural,6,8.4243221,6.4769726,8.0817366
1,43,3,farm,Rural,7,8.6889257,,8.4140387
1,33,3,farm,Rural,4,7.8758593,,7.6835661
1,38,0,farm,Rural,4,8.24049,,8.0343189
2,65,0,farm,Rural,1,7.3782711,,7.0939798
1,37,10,farm,Rural,5,9.4890842,5.4424176,9.0298185
1,73,0,farm,Rural,2,7.6390166,,7.4124155
1,40,0,farm,Rural,7,8.4458923,,8.2136602
2,44,0,farm,Rural,6,8.4468231,,8.1957464
1,48,0,farm,Rural,4,8.4861269,,8.0440607
1,49,5,farm,Rural,5,8.5347691,,8.2903194
1,41,5,farm,Rural,5,8.8380032,,8.3823071
1,39,5,farm,Rural,3,7.9711456,,7.7891617
1,65,0,farm,Rural,2,7.1409249,,6.8739152
1,43,0,farm,Rural,6,8.1987505,,7.9390283
1,42,6,farm,Rural,6,9.5534744,10.38961,8.7890387
1,33,11,non farm,Rural,5,9.0675993,,8.7629557
2,70,0,farm,Rural,3,8.9184809,5.0498562,8.2344732
1,44,11,non farm,Rural,7,10.094002,7.5755849,9.5865574
1,63,9,non farm,Rural,7,10.447933,4.5538769,9.5286312
1,68,3,farm,Rural,3,8.6494942,,8.147625
1,42,12,farm,Rural,4,9.1818056,,8.6510029
1,44,3,non farm,Rural,4,9.8911972,6.5439119,8.9948387
1,57,0,farm,Rural,6,9.8719082,4.8675346,9.1227293
1,28,8,farm,Rural,4,8.7411852,4.5217886,8.3312969
2,46,2,farm,Rural,7,9.6165848,5.7838254,8.8952503
1,48,4,farm,Rural,7,9.5767202,,9.0524778
1,36,16,non farm,Rural,6,9.7042303,6.5916739,9.0106955
1,69,3,farm,Rural,4,9.4708052,,8.5881987
1,52,5,farm,Rural,4,9.6992207,6.1420374,8.6477642
1,53,5,non farm,Rural,5,9.8398886,3.8066626,9.3713846
1,31,7,farm,Rural,6,9.1788721,7.1701198,8.7439232
2,78,0,farm,Rural,1,8.1295252,5.0498562,7.4021654
1,43,12,farm,Rural,5,9.226757,,8.6644363
1,35,15,non farm,Rural,4,9.4832382,8.6033707,8.7130451
1,34,10,non farm,Rural,5,9.1682949,4.356709,8.6728706
2,68,4,farm,Rural,5,8.8455877,5.7838254,8.3928127
1,44,15,non farm,Rural,4,9.660058,6.1180973,8.9386988
1,30,9,non farm,Rural,5,8.8600435,6.6592941,8.3218603
1,62,9,farm,Rural,4,9.4796228,7.2584124,8.6682711
1,33,14,non farm,Rural,4,9.1806402,5.9348941,8.6236095
2,57,0,farm,Rural,4,9.0695896,4.8675346,8.6463299
1,37,5,farm,Rural,5,9.2454166,,8.785696
2,61,3,farm,Rural,2,8.4144783,5.0498562,7.9320941
1,72,12,farm,Rural,3,9.0514021,6.5722823,8.4748173
1,32,9,farm,Rural,4,8.9508295,,8.4429102
1,68,4,farm,Rural,5,9.35672,4.8675346,8.7992554
1,41,9,farm,Rural,6,9.8610125,9.4072218,8.499404
1,31,13,farm,Rural,4,8.9225292,2.7080503,8.4778299
1,43,5,farm,Rural,6,9.1488018,5.7203116,8.3660431
1,33,7,farm,Rural,4,8.5800953,6.302619,8.3092155
1,41,7,farm,Rural,3,9.2258692,5.8289456,8.2969322
1,74,3,farm,Rural,4,8.5155363,8.0864105,8.0582933
1,57,5,non farm,Rural,6,9.7161484,6.8824377,9.1529732
1,45,6,farm,Rural,6,9.4291458,6.8134446,8.8907557
1,32,8,farm,Rural,4,9.1592312,6.1202974,8.5104752
1,39,12,farm,Rural,5,9.9720573,5.7203116,9.0692739
1,36,7,farm,Rural,6,8.8960896,5.4293456,8.0466814
2,63,2,farm,Rural,4,8.7626648,6.8134446,8.3700895
2,64,0,farm,Rural,1,7.3320217,5.5606818,6.9040222
1,35,12,farm,Rural,4,9.2906103,5.1416636,8.1607666
1,64,4,farm,Rural,4,9.1123486,4.7621741,8.5551424
1,48,8,farm,Rural,4,9.2872448,6.3716121,8.7599545
1,70,8,farm,Rural,7,9.237958,5.2729998,8.6266966
1,36,10,farm,Rural,6,9.3980103,5.5606818,9.0179272
1,46,10,farm,Rural,4,9.4029865,6.4769726,8.5108719
1,47,11,farm,Rural,8,8.9972496,,8.4637451
1,73,4,farm,Rural,5,8.5066824,8.4922857,8.0920496
2,56,5,farm,Rural,1,7.7407351,,7.2969618
1,61,9,farm,Rural,4,9.0573225,4.1743875,8.533762
2,55,2,farm,Rural,6,8.214694,5.8971539,7.8783503
1,60,6,farm,Rural,2,8.9005585,6.8134446,7.8805089
1,41,9,farm,Rural,6,9.2866793,3.2580965,8.6633549
1,61,6,farm,Rural,4,9.1783419,6.253829,8.4868164
1,46,12,farm,Rural,3,9.0123739,5.5606818,8.3156433
1,64,4,farm,Rural,6,8.986454,5.3981628,8.4915619
1,38,8,farm,Rural,7,9.5171547,7.2723985,8.7525425
1,86,4,farm,Rural,3,8.9916134,6.253829,7.6632252
1,54,5,farm,Rural,4,8.9200182,7.6889133,8.4017563
2,60,0,non farm,Rural,4,9.1318979,,8.5747614
1,46,4,farm,Rural,6,9.3711805,8.7452841,8.582303
2,75,0,farm,Rural,1,7.8654532,5.9661469,7.285531
2,64,0,non farm,Rural,4,9.2847633,7.7579064,8.5258465
1,41,15,non farm,Rural,5,9.682806,3.7841897,8.7183075
2,42,3,non farm,Rural,5,9.4502945,5.9558372,8.5475407
2,59,5,non farm,Rural,4,9.0246143,8.2687321,8.5621586
1,66,2,non farm,Rural,6,9.3512564,7.4401464,9.0528069
1,50,5,farm,Rural,4,9.1189585,6.8232861,8.4051933
